segment_id,vehicle,session_index,split
vehicle_001_session_00608,vehicle_001,608,train
vehicle_001_session_00609,vehicle_001,609,train
vehicle_001_session_00610,vehicle_001,610,train
vehicle_001_session_00611,vehicle_001,611,train
vehicle_001_session_00612,vehicle_001,612,train
vehicle_001_session_00613,vehicle_001,613,train
vehicle_001_session_00614,vehicle_001,614,train
vehicle_001_session_00615,vehicle_001,615,train
vehicle_001_session_00616,vehicle_001,616,train
vehicle_001_session_00617,vehicle_001,617,train
vehicle_001_session_00618,vehicle_001,618,train
vehicle_001_session_00619,vehicle_001,619,train
vehicle_001_session_00620,vehicle_001,620,train
vehicle_001_session_00621,vehicle_001,621,train
vehicle_001_session_00622,vehicle_001,622,train
vehicle_001_session_00623,vehicle_001,623,train
vehicle_001_session_00624,vehicle_001,624,train
vehicle_001_session_00625,vehicle_001,625,train
vehicle_001_session_00626,vehicle_001,626,train
vehicle_001_session_00627,vehicle_001,627,train
vehicle_001_session_00628,vehicle_001,628,train
vehicle_001_session_00629,vehicle_001,629,train
vehicle_001_session_00630,vehicle_001,630,train
vehicle_001_session_00631,vehicle_001,631,train
vehicle_001_session_00632,vehicle_001,632,train
vehicle_001_session_00633,vehicle_001,633,train
vehicle_001_session_00634,vehicle_001,634,train
vehicle_001_session_00635,vehicle_001,635,train
vehicle_001_session_00636,vehicle_001,636,train
vehicle_001_session_00637,vehicle_001,637,train
vehicle_001_session_00638,vehicle_001,638,train
vehicle_001_session_00639,vehicle_001,639,train
vehicle_001_session_00640,vehicle_001,640,train
vehicle_001_session_00641,vehicle_001,641,train
vehicle_001_session_00642,vehicle_001,642,train
vehicle_001_session_00643,vehicle_001,643,train
vehicle_001_session_00644,vehicle_001,644,train
vehicle_001_session_00645,vehicle_001,645,train
vehicle_001_session_00646,vehicle_001,646,train
vehicle_001_session_00647,vehicle_001,647,train
vehicle_001_session_00648,vehicle_001,648,train
vehicle_001_session_00649,vehicle_001,649,train
vehicle_001_session_00650,vehicle_001,650,train
vehicle_001_session_00651,vehicle_001,651,train
vehicle_001_session_00652,vehicle_001,652,train
vehicle_001_session_00653,vehicle_001,653,train
vehicle_001_session_00654,vehicle_001,654,train
vehicle_001_session_00655,vehicle_001,655,train
vehicle_001_session_00656,vehicle_001,656,train
vehicle_001_session_00657,vehicle_001,657,train
vehicle_001_session_00658,vehicle_001,658,train
vehicle_001_session_00659,vehicle_001,659,train
vehicle_001_session_00660,vehicle_001,660,train
vehicle_001_session_00661,vehicle_001,661,train
vehicle_001_session_00662,vehicle_001,662,train
vehicle_001_session_00663,vehicle_001,663,train
vehicle_001_session_00664,vehicle_001,664,train
vehicle_001_session_00665,vehicle_001,665,train
vehicle_001_session_00666,vehicle_001,666,train
vehicle_001_session_00667,vehicle_001,667,train
vehicle_001_session_00668,vehicle_001,668,train
vehicle_001_session_00669,vehicle_001,669,train
vehicle_001_session_00670,vehicle_001,670,train
vehicle_001_session_00671,vehicle_001,671,train
vehicle_001_session_00672,vehicle_001,672,train
vehicle_001_session_00673,vehicle_001,673,train
vehicle_001_session_00674,vehicle_001,674,train
vehicle_001_session_00675,vehicle_001,675,train
vehicle_001_session_00676,vehicle_001,676,train
vehicle_001_session_00677,vehicle_001,677,train
vehicle_001_session_00678,vehicle_001,678,train
vehicle_001_session_00679,vehicle_001,679,train
vehicle_001_session_00680,vehicle_001,680,train
vehicle_001_session_00681,vehicle_001,681,train
vehicle_001_session_00682,vehicle_001,682,train
vehicle_001_session_00683,vehicle_001,683,train
vehicle_001_session_00684,vehicle_001,684,train
vehicle_001_session_00685,vehicle_001,685,train
vehicle_001_session_00686,vehicle_001,686,train
vehicle_001_session_00687,vehicle_001,687,train
vehicle_001_session_00688,vehicle_001,688,train
vehicle_001_session_00689,vehicle_001,689,train
vehicle_001_session_00690,vehicle_001,690,train
vehicle_001_session_00691,vehicle_001,691,train
vehicle_001_session_00692,vehicle_001,692,train
vehicle_001_session_00693,vehicle_001,693,train
vehicle_001_session_00694,vehicle_001,694,train
vehicle_001_session_00695,vehicle_001,695,train
vehicle_001_session_00696,vehicle_001,696,train
vehicle_001_session_00697,vehicle_001,697,train
vehicle_001_session_00698,vehicle_001,698,train
vehicle_001_session_00699,vehicle_001,699,train
vehicle_001_session_00700,vehicle_001,700,train
vehicle_001_session_00701,vehicle_001,701,train
vehicle_001_session_00702,vehicle_001,702,train
vehicle_001_session_00703,vehicle_001,703,train
vehicle_001_session_00704,vehicle_001,704,train
vehicle_001_session_00705,vehicle_001,705,train
vehicle_001_session_00706,vehicle_001,706,train
vehicle_001_session_00707,vehicle_001,707,train
vehicle_001_session_00708,vehicle_001,708,train
vehicle_001_session_00709,vehicle_001,709,train
vehicle_001_session_00710,vehicle_001,710,train
vehicle_001_session_00711,vehicle_001,711,train
vehicle_001_session_00712,vehicle_001,712,train
vehicle_001_session_00713,vehicle_001,713,train
vehicle_001_session_00714,vehicle_001,714,train
vehicle_001_session_00715,vehicle_001,715,train
vehicle_001_session_00716,vehicle_001,716,train
vehicle_001_session_00717,vehicle_001,717,train
vehicle_001_session_00718,vehicle_001,718,train
vehicle_001_session_00719,vehicle_001,719,train
vehicle_001_session_00720,vehicle_001,720,train
vehicle_001_session_00721,vehicle_001,721,train
vehicle_001_session_00722,vehicle_001,722,train
vehicle_001_session_00723,vehicle_001,723,train
vehicle_001_session_00724,vehicle_001,724,train
vehicle_001_session_00725,vehicle_001,725,train
vehicle_001_session_00726,vehicle_001,726,train
vehicle_001_session_00727,vehicle_001,727,train
vehicle_001_session_00728,vehicle_001,728,train
vehicle_001_session_00729,vehicle_001,729,train
vehicle_001_session_00730,vehicle_001,730,train
vehicle_001_session_00731,vehicle_001,731,train
vehicle_001_session_00732,vehicle_001,732,train
vehicle_001_session_00733,vehicle_001,733,train
vehicle_001_session_00734,vehicle_001,734,train
vehicle_001_session_00735,vehicle_001,735,train
vehicle_001_session_00736,vehicle_001,736,train
vehicle_001_session_00737,vehicle_001,737,train
vehicle_001_session_00738,vehicle_001,738,train
vehicle_001_session_00739,vehicle_001,739,train
vehicle_001_session_00740,vehicle_001,740,train
vehicle_001_session_00741,vehicle_001,741,train
vehicle_001_session_00742,vehicle_001,742,train
vehicle_001_session_00743,vehicle_001,743,train
vehicle_001_session_00744,vehicle_001,744,train
vehicle_001_session_00745,vehicle_001,745,train
vehicle_001_session_00746,vehicle_001,746,train
vehicle_001_session_00747,vehicle_001,747,train
vehicle_001_session_00748,vehicle_001,748,train
vehicle_001_session_00749,vehicle_001,749,train
vehicle_001_session_00750,vehicle_001,750,train
vehicle_001_session_00751,vehicle_001,751,train
vehicle_001_session_00752,vehicle_001,752,train
vehicle_001_session_00753,vehicle_001,753,train
vehicle_001_session_00754,vehicle_001,754,train
vehicle_001_session_00755,vehicle_001,755,train
vehicle_001_session_00756,vehicle_001,756,train
vehicle_001_session_00757,vehicle_001,757,train
vehicle_001_session_00758,vehicle_001,758,train
vehicle_001_session_00759,vehicle_001,759,train
vehicle_001_session_00760,vehicle_001,760,train
vehicle_001_session_00761,vehicle_001,761,train
vehicle_001_session_00762,vehicle_001,762,train
vehicle_001_session_00763,vehicle_001,763,train
vehicle_001_session_00764,vehicle_001,764,train
vehicle_001_session_00765,vehicle_001,765,train
vehicle_001_session_00766,vehicle_001,766,train
vehicle_001_session_00767,vehicle_001,767,train
vehicle_001_session_00768,vehicle_001,768,train
vehicle_001_session_00769,vehicle_001,769,train
vehicle_001_session_00770,vehicle_001,770,train
vehicle_001_session_00771,vehicle_001,771,train
vehicle_001_session_00772,vehicle_001,772,train
vehicle_001_session_00773,vehicle_001,773,train
vehicle_001_session_00774,vehicle_001,774,train
vehicle_001_session_00775,vehicle_001,775,train
vehicle_001_session_00776,vehicle_001,776,train
vehicle_001_session_00777,vehicle_001,777,train
vehicle_001_session_00778,vehicle_001,778,train
vehicle_001_session_00779,vehicle_001,779,train
vehicle_001_session_00780,vehicle_001,780,train
vehicle_001_session_00781,vehicle_001,781,train
vehicle_001_session_00782,vehicle_001,782,train
vehicle_001_session_00783,vehicle_001,783,train
vehicle_001_session_00784,vehicle_001,784,train
vehicle_001_session_00785,vehicle_001,785,train
vehicle_001_session_00786,vehicle_001,786,train
vehicle_001_session_00787,vehicle_001,787,train
vehicle_001_session_00788,vehicle_001,788,train
vehicle_001_session_00789,vehicle_001,789,train
vehicle_001_session_00790,vehicle_001,790,train
vehicle_001_session_00791,vehicle_001,791,train
vehicle_001_session_00792,vehicle_001,792,train
vehicle_001_session_00793,vehicle_001,793,train
vehicle_001_session_00794,vehicle_001,794,train
vehicle_001_session_00795,vehicle_001,795,train
vehicle_001_session_00796,vehicle_001,796,train
vehicle_001_session_00797,vehicle_001,797,train
vehicle_001_session_00798,vehicle_001,798,train
vehicle_001_session_00799,vehicle_001,799,train
vehicle_001_session_00800,vehicle_001,800,train
vehicle_001_session_00801,vehicle_001,801,train
vehicle_001_session_00802,vehicle_001,802,train
vehicle_001_session_00803,vehicle_001,803,train
vehicle_001_session_00804,vehicle_001,804,train
vehicle_001_session_00805,vehicle_001,805,train
vehicle_001_session_00806,vehicle_001,806,train
vehicle_001_session_00807,vehicle_001,807,train
vehicle_001_session_00808,vehicle_001,808,train
vehicle_001_session_00809,vehicle_001,809,train
vehicle_001_session_00810,vehicle_001,810,train
vehicle_001_session_00811,vehicle_001,811,train
vehicle_001_session_00812,vehicle_001,812,train
vehicle_001_session_00813,vehicle_001,813,train
vehicle_001_session_00814,vehicle_001,814,train
vehicle_001_session_00815,vehicle_001,815,train
vehicle_001_session_00816,vehicle_001,816,train
vehicle_001_session_00817,vehicle_001,817,train
vehicle_001_session_00818,vehicle_001,818,train
vehicle_001_session_00819,vehicle_001,819,train
vehicle_001_session_00820,vehicle_001,820,train
vehicle_001_session_00821,vehicle_001,821,train
vehicle_001_session_00822,vehicle_001,822,train
vehicle_001_session_00823,vehicle_001,823,train
vehicle_001_session_00824,vehicle_001,824,train
vehicle_001_session_00825,vehicle_001,825,train
vehicle_001_session_00826,vehicle_001,826,train
vehicle_001_session_00827,vehicle_001,827,train
vehicle_001_session_00828,vehicle_001,828,train
vehicle_001_session_00829,vehicle_001,829,train
vehicle_001_session_00830,vehicle_001,830,train
vehicle_001_session_00831,vehicle_001,831,train
vehicle_001_session_00832,vehicle_001,832,train
vehicle_001_session_00833,vehicle_001,833,train
vehicle_001_session_00834,vehicle_001,834,train
vehicle_001_session_00835,vehicle_001,835,train
vehicle_001_session_00836,vehicle_001,836,train
vehicle_001_session_00837,vehicle_001,837,train
vehicle_001_session_00838,vehicle_001,838,train
vehicle_001_session_00839,vehicle_001,839,train
vehicle_001_session_00840,vehicle_001,840,train
vehicle_001_session_00841,vehicle_001,841,train
vehicle_001_session_00842,vehicle_001,842,train
vehicle_001_session_00843,vehicle_001,843,train
vehicle_001_session_00844,vehicle_001,844,train
vehicle_001_session_00845,vehicle_001,845,train
vehicle_001_session_00846,vehicle_001,846,train
vehicle_001_session_00847,vehicle_001,847,train
vehicle_001_session_00848,vehicle_001,848,train
vehicle_001_session_00849,vehicle_001,849,train
vehicle_001_session_00850,vehicle_001,850,train
vehicle_001_session_00851,vehicle_001,851,train
vehicle_001_session_00852,vehicle_001,852,train
vehicle_001_session_00853,vehicle_001,853,train
vehicle_001_session_00854,vehicle_001,854,train
vehicle_001_session_00855,vehicle_001,855,train
vehicle_001_session_00856,vehicle_001,856,train
vehicle_001_session_00857,vehicle_001,857,train
vehicle_001_session_00858,vehicle_001,858,train
vehicle_001_session_00859,vehicle_001,859,train
vehicle_001_session_00860,vehicle_001,860,train
vehicle_001_session_00861,vehicle_001,861,train
vehicle_001_session_00862,vehicle_001,862,train
vehicle_001_session_00863,vehicle_001,863,train
vehicle_001_session_00864,vehicle_001,864,train
vehicle_001_session_00865,vehicle_001,865,train
vehicle_001_session_00866,vehicle_001,866,train
vehicle_001_session_00867,vehicle_001,867,train
vehicle_001_session_00868,vehicle_001,868,train
vehicle_001_session_00869,vehicle_001,869,train
vehicle_001_session_00870,vehicle_001,870,train
vehicle_001_session_00871,vehicle_001,871,train
vehicle_001_session_00872,vehicle_001,872,train
vehicle_001_session_00873,vehicle_001,873,train
vehicle_001_session_00874,vehicle_001,874,train
vehicle_001_session_00875,vehicle_001,875,train
vehicle_001_session_00876,vehicle_001,876,train
vehicle_001_session_00877,vehicle_001,877,train
vehicle_001_session_00878,vehicle_001,878,train
vehicle_001_session_00879,vehicle_001,879,train
vehicle_001_session_00880,vehicle_001,880,train
vehicle_001_session_00881,vehicle_001,881,train
vehicle_001_session_00882,vehicle_001,882,train
vehicle_001_session_00883,vehicle_001,883,train
vehicle_001_session_00884,vehicle_001,884,train
vehicle_001_session_00885,vehicle_001,885,train
vehicle_001_session_00886,vehicle_001,886,train
vehicle_001_session_00887,vehicle_001,887,train
vehicle_001_session_00888,vehicle_001,888,train
vehicle_001_session_00889,vehicle_001,889,train
vehicle_001_session_00890,vehicle_001,890,train
vehicle_001_session_00891,vehicle_001,891,train
vehicle_001_session_00892,vehicle_001,892,train
vehicle_001_session_00893,vehicle_001,893,train
vehicle_001_session_00894,vehicle_001,894,train
vehicle_001_session_00895,vehicle_001,895,train
vehicle_001_session_00896,vehicle_001,896,train
vehicle_001_session_00897,vehicle_001,897,train
vehicle_001_session_00898,vehicle_001,898,train
vehicle_001_session_00899,vehicle_001,899,train
vehicle_001_session_00900,vehicle_001,900,train
vehicle_001_session_00901,vehicle_001,901,train
vehicle_001_session_00902,vehicle_001,902,train
vehicle_001_session_00903,vehicle_001,903,train
vehicle_001_session_00904,vehicle_001,904,train
vehicle_001_session_00905,vehicle_001,905,train
vehicle_001_session_00906,vehicle_001,906,train
vehicle_001_session_00907,vehicle_001,907,train
vehicle_001_session_00908,vehicle_001,908,train
vehicle_001_session_00909,vehicle_001,909,train
vehicle_001_session_00910,vehicle_001,910,train
vehicle_001_session_00911,vehicle_001,911,train
vehicle_001_session_00912,vehicle_001,912,train
vehicle_001_session_00913,vehicle_001,913,train
vehicle_001_session_00914,vehicle_001,914,train
vehicle_001_session_00915,vehicle_001,915,train
vehicle_001_session_00916,vehicle_001,916,train
vehicle_001_session_00917,vehicle_001,917,train
vehicle_001_session_00918,vehicle_001,918,train
vehicle_001_session_00919,vehicle_001,919,train
vehicle_001_session_00920,vehicle_001,920,train
